Datetime,DiffuseFlows
8/20/2017 5:10,0.096
8/20/2017 5:20,0.104
8/20/2017 5:30,0.115
8/20/2017 5:40,0.119
8/20/2017 5:50,0.144
8/20/2017 6:00,0.107
8/20/2017 6:10,0.096
8/20/2017 6:20,0.144
8/20/2017 6:30,0.137
8/20/2017 6:40,0.474
8/20/2017 6:50,2.256
8/20/2017 7:00,5.967
8/20/2017 7:10,13
8/20/2017 7:20,17.75
8/20/2017 7:30,25.98
8/20/2017 7:40,23.19
8/20/2017 7:50,27.87
8/20/2017 8:00,30.92
8/20/2017 8:10,40.58
8/20/2017 8:20,44.61
8/20/2017 8:30,66.91
8/20/2017 8:40,86.6
8/20/2017 8:50,70.6
8/20/2017 9:00,104.8
8/20/2017 9:10,124.7
8/20/2017 9:20,127
8/20/2017 9:30,162.7
8/20/2017 9:40,147.5
8/20/2017 9:50,141.1
8/20/2017 10:00,83.6
8/20/2017 10:10,148.2
8/20/2017 10:20,160.4
8/20/2017 10:30,198.4
8/20/2017 10:40,225
8/20/2017 10:50,186.2
8/20/2017 11:00,225.7
8/20/2017 11:10,174
8/20/2017 11:20,136.1
8/20/2017 11:30,156.3
8/20/2017 11:40,191.4
8/20/2017 11:50,129.2
8/20/2017 12:00,221.5
8/20/2017 12:10,282.4
8/20/2017 12:20,305.6
8/20/2017 12:30,286.7
8/20/2017 12:40,267.8
8/20/2017 12:50,264.3
8/20/2017 13:00,232.5
8/20/2017 13:10,234.7
8/20/2017 13:20,229.7
8/20/2017 13:30,232.6
8/20/2017 13:40,245
8/20/2017 13:50,247.9
8/20/2017 14:00,227.4
8/20/2017 14:10,228.9
8/20/2017 14:20,223.8
8/20/2017 14:30,221.2
8/20/2017 14:40,204.8
8/20/2017 14:50,209.9
8/20/2017 15:00,230.4
8/20/2017 15:10,219.1
8/20/2017 15:20,201.3
8/20/2017 15:30,205.2
8/20/2017 15:40,210.5
8/20/2017 15:50,211.6
8/20/2017 16:00,225.7
8/20/2017 16:10,231.1
8/20/2017 16:20,218.8
8/20/2017 16:30,211.7
8/20/2017 16:40,202
8/20/2017 16:50,188.9
8/20/2017 17:00,168.4
8/20/2017 17:10,155.3
8/20/2017 17:20,145.3
8/20/2017 17:30,124
8/20/2017 17:40,101
8/20/2017 17:50,70.3
8/20/2017 18:00,67.18
8/20/2017 18:10,59.03
8/20/2017 18:20,55.61
8/20/2017 18:30,59.82
8/20/2017 18:40,45.46
8/20/2017 18:50,18.25
8/20/2017 19:00,17.9
8/20/2017 19:10,22.43
8/20/2017 19:20,12.56
8/20/2017 19:30,12.59
8/20/2017 19:40,11.44
8/20/2017 19:50,5.879
8/20/2017 20:00,2.271
8/20/2017 20:10,0.652
8/20/2017 20:20,0.17
8/20/2017 20:30,0.085
8/20/2017 20:40,0.141
8/20/2017 20:50,0.152
8/20/2017 21:00,0.122
8/20/2017 21:10,0.163
8/20/2017 21:20,0.119
8/20/2017 21:30,0.13
8/20/2017 21:40,0.152
8/20/2017 21:50,0.159
8/20/2017 22:00,0.141
8/20/2017 22:10,0.133
8/20/2017 22:20,0.122
8/20/2017 22:30,0.137
8/20/2017 22:40,0.122
8/20/2017 22:50,0.185
8/20/2017 23:00,0.137
8/20/2017 23:10,0.122
8/20/2017 23:20,0.104
8/20/2017 23:30,0.13
8/20/2017 23:40,0.122
8/20/2017 23:50,0.085
8/21/2017 0:00,0.107
8/21/2017 0:10,0.144
8/21/2017 0:20,0.082
8/21/2017 0:30,0.148
8/21/2017 0:40,0.107
8/21/2017 0:50,0.156
8/21/2017 1:00,0.137
8/21/2017 1:10,0.1
8/21/2017 1:20,0.133
8/21/2017 1:30,0.096
8/21/2017 1:40,0.122
8/21/2017 1:50,0.119
8/21/2017 2:00,0.152
8/21/2017 2:10,0.133
8/21/2017 2:20,0.137
8/21/2017 2:30,0.085
8/21/2017 2:40,0.133
8/21/2017 2:50,0.074
8/21/2017 3:00,0.156
8/21/2017 3:10,0.1
8/21/2017 3:20,0.156
8/21/2017 3:30,0.089
8/21/2017 3:40,0.107
8/21/2017 3:50,0.115
8/21/2017 4:00,0.141
8/21/2017 4:10,0.126
8/21/2017 4:20,0.133
8/21/2017 4:30,0.148
8/21/2017 4:40,0.122
8/21/2017 4:50,0.141
8/21/2017 5:00,0.148
8/21/2017 5:10,0.144
8/21/2017 5:20,0.137
8/21/2017 5:30,0.185
8/21/2017 5:40,0.126
8/21/2017 5:50,0.141
8/21/2017 6:00,0.104
8/21/2017 6:10,0.122
8/21/2017 6:20,0.156
8/21/2017 6:30,0.422
8/21/2017 6:40,1.641
8/21/2017 6:50,5.428
8/21/2017 7:00,13.44
8/21/2017 7:10,24.67
8/21/2017 7:20,39.81
8/21/2017 7:30,48.17
8/21/2017 7:40,55.03
8/21/2017 7:50,60.43
8/21/2017 8:00,64.48
8/21/2017 8:10,65.79
8/21/2017 8:20,76.9
8/21/2017 8:30,146.7
8/21/2017 8:40,200.8
8/21/2017 8:50,158.3
8/21/2017 9:00,224.2
8/21/2017 9:10,243.8
8/21/2017 9:20,209.4
8/21/2017 9:30,225
8/21/2017 9:40,217.7
8/21/2017 9:50,230.3
8/21/2017 10:00,195.1
8/21/2017 10:10,199.7
8/21/2017 10:20,185.5
8/21/2017 10:30,170.3
8/21/2017 10:40,206.6
8/21/2017 10:50,269
8/21/2017 11:00,263.1
8/21/2017 11:10,225.2
8/21/2017 11:20,190.9
8/21/2017 11:30,223.9
8/21/2017 11:40,248
8/21/2017 11:50,202
8/21/2017 12:00,165.7
8/21/2017 12:10,159.8
8/21/2017 12:20,160.9
8/21/2017 12:30,157.9
8/21/2017 12:40,137.5
8/21/2017 12:50,122.2
8/21/2017 13:00,121.9
8/21/2017 13:10,153.3
8/21/2017 13:20,174.7
8/21/2017 13:30,168.6
8/21/2017 13:40,201.2
8/21/2017 13:50,224.7
8/21/2017 14:00,195.7
8/21/2017 14:10,117
8/21/2017 14:20,89.5
8/21/2017 14:30,80.6
8/21/2017 14:40,73.3
8/21/2017 14:50,70.2
8/21/2017 15:00,73.9
8/21/2017 15:10,79.5
8/21/2017 15:20,73
8/21/2017 15:30,67.01
8/21/2017 15:40,62.05
8/21/2017 15:50,59.39
8/21/2017 16:00,57.93
8/21/2017 16:10,57.81
8/21/2017 16:20,56.65
8/21/2017 16:30,55.96
8/21/2017 16:40,54.38
8/21/2017 16:50,54.16
8/21/2017 17:00,55.15
8/21/2017 17:10,54.22
8/21/2017 17:20,50.05
8/21/2017 17:30,48.8
8/21/2017 17:40,64.47
8/21/2017 17:50,196
8/21/2017 18:00,302.3
8/21/2017 18:10,288
8/21/2017 18:20,254.3
8/21/2017 18:30,220.2
8/21/2017 18:40,190.2
8/21/2017 18:50,159.8
8/21/2017 19:00,131.3
8/21/2017 19:10,103.6
8/21/2017 19:20,74.7
8/21/2017 19:30,50.41
8/21/2017 19:40,23.43
8/21/2017 19:50,6.465
8/21/2017 20:00,2.656
8/21/2017 20:10,0.608
8/21/2017 20:20,0.104
8/21/2017 20:30,0.074
8/21/2017 20:40,0.078
8/21/2017 20:50,0.082
8/21/2017 21:00,0.1
8/21/2017 21:10,0.078
8/21/2017 21:20,0.048
8/21/2017 21:30,0.082
8/21/2017 21:40,0.085
8/21/2017 21:50,0.089
8/21/2017 22:00,0.1
8/21/2017 22:10,0.089
8/21/2017 22:20,0.052
8/21/2017 22:30,0.041
8/21/2017 22:40,0.115
8/21/2017 22:50,0.096
8/21/2017 23:00,0.082
8/21/2017 23:10,0.093
8/21/2017 23:20,0.082
8/21/2017 23:30,0.044
8/21/2017 23:40,0.085
8/21/2017 23:50,0.067
8/22/2017 0:00,0.07
8/22/2017 0:10,0.096
8/22/2017 0:20,0.085
8/22/2017 0:30,0.059
8/22/2017 0:40,0.067
8/22/2017 0:50,0.1
8/22/2017 1:00,0.093
8/22/2017 1:10,0.074
8/22/2017 1:20,0.096
8/22/2017 1:30,0.122
8/22/2017 1:40,0.078
8/22/2017 1:50,0.111
8/22/2017 2:00,0.074
8/22/2017 2:10,0.144
8/22/2017 2:20,0.1
8/22/2017 2:30,0.107
8/22/2017 2:40,0.122
8/22/2017 2:50,0.089
8/22/2017 3:00,0.067
8/22/2017 3:10,0.13
8/22/2017 3:20,0.078
8/22/2017 3:30,0.089
8/22/2017 3:40,0.085
8/22/2017 3:50,0.115
8/22/2017 4:00,0.074
8/22/2017 4:10,0.13
8/22/2017 4:20,0.081
8/22/2017 4:30,0.119
8/22/2017 4:40,0.126
8/22/2017 4:50,0.089
8/22/2017 5:00,0.067
8/22/2017 5:10,0.089
8/22/2017 5:20,0.085
8/22/2017 5:30,0.096
8/22/2017 5:40,0.107
8/22/2017 5:50,0.074
8/22/2017 6:00,0.119
8/22/2017 6:10,0.093
8/22/2017 6:20,0.219
8/22/2017 6:30,2.004
8/22/2017 6:40,3.867
8/22/2017 6:50,13.08
8/22/2017 7:00,31.15
8/22/2017 7:10,38.81
8/22/2017 7:20,44.07
8/22/2017 7:30,57.02
8/22/2017 7:40,49.03
8/22/2017 7:50,49.06
8/22/2017 8:00,47.06
8/22/2017 8:10,44.82
8/22/2017 8:20,43.14
8/22/2017 8:30,43.47
8/22/2017 8:40,45.73
8/22/2017 8:50,48.81
8/22/2017 9:00,53.44
8/22/2017 9:10,66.15
8/22/2017 9:20,56.26
8/22/2017 9:30,51.61
8/22/2017 9:40,45.63
8/22/2017 9:50,47.78
8/22/2017 10:00,50.78
8/22/2017 10:10,54.56
8/22/2017 10:20,102.5
8/22/2017 10:30,132.7
8/22/2017 10:40,209.9
8/22/2017 10:50,201.5
8/22/2017 11:00,148.8
8/22/2017 11:10,275.6
8/22/2017 11:20,225.7
8/22/2017 11:30,222.5
8/22/2017 11:40,251.6
8/22/2017 11:50,210
8/22/2017 12:00,209.4
8/22/2017 12:10,233.5
8/22/2017 12:20,213
8/22/2017 12:30,203.1
8/22/2017 12:40,153
8/22/2017 12:50,161.8
8/22/2017 13:00,175
8/22/2017 13:10,148.7
8/22/2017 13:20,155.2
8/22/2017 13:30,154
8/22/2017 13:40,191.4
8/22/2017 13:50,167.2
8/22/2017 14:00,124.2
8/22/2017 14:10,111.7
8/22/2017 14:20,90.4
8/22/2017 14:30,85.8
8/22/2017 14:40,60.17
8/22/2017 14:50,62.99
8/22/2017 15:00,57.53
8/22/2017 15:10,52.33
8/22/2017 15:20,47.58
8/22/2017 15:30,46
8/22/2017 15:40,40.84
8/22/2017 15:50,38.68
8/22/2017 16:00,36.46
8/22/2017 16:10,34.59
8/22/2017 16:20,33.58
8/22/2017 16:30,32.81
8/22/2017 16:40,32
8/22/2017 16:50,31.18
8/22/2017 17:00,30.96
8/22/2017 17:10,30.18
8/22/2017 17:20,30.09
8/22/2017 17:30,42.35
8/22/2017 17:40,95
8/22/2017 17:50,266.2
8/22/2017 18:00,318.5
8/22/2017 18:10,289.3
8/22/2017 18:20,255.4
8/22/2017 18:30,221.6
8/22/2017 18:40,188.7
8/22/2017 18:50,157.6
8/22/2017 19:00,128.3
8/22/2017 19:10,101
8/22/2017 19:20,75.8
8/22/2017 19:30,51.22
8/22/2017 19:40,22.35
8/22/2017 19:50,6.03
8/22/2017 20:00,2.511
8/22/2017 20:10,0.674
8/22/2017 20:20,0.174
8/22/2017 20:30,0.085
8/22/2017 20:40,0.081
8/22/2017 20:50,0.081
8/22/2017 21:00,0.107
8/22/2017 21:10,0.126
8/22/2017 21:20,0.081
8/22/2017 21:30,0.07
8/22/2017 21:40,0.119
8/22/2017 21:50,0.107
8/22/2017 22:00,0.044
8/22/2017 22:10,0.115
8/22/2017 22:20,0.081
8/22/2017 22:30,0.119
8/22/2017 22:40,0.111
8/22/2017 22:50,0.063
8/22/2017 23:00,0.096
8/22/2017 23:10,0.067
8/22/2017 23:20,0.119
8/22/2017 23:30,0.122
8/22/2017 23:40,0.074
8/22/2017 23:50,0.122
8/23/2017 0:00,0.096
8/23/2017 0:10,0.1
8/23/2017 0:20,0.063
8/23/2017 0:30,0.126
8/23/2017 0:40,0.085
8/23/2017 0:50,0.085
8/23/2017 1:00,0.081
8/23/2017 1:10,0.119
8/23/2017 1:20,0.111
8/23/2017 1:30,0.074
8/23/2017 1:40,0.104
8/23/2017 1:50,0.081
8/23/2017 2:00,0.074
8/23/2017 2:10,0.137
8/23/2017 2:20,0.096
8/23/2017 2:30,0.085
8/23/2017 2:40,0.104
8/23/2017 2:50,0.107
8/23/2017 3:00,0.1
8/23/2017 3:10,0.059
8/23/2017 3:20,0.111
8/23/2017 3:30,0.096
8/23/2017 3:40,0.107
8/23/2017 3:50,0.122
8/23/2017 4:00,0.104
8/23/2017 4:10,0.133
8/23/2017 4:20,0.104
8/23/2017 4:30,0.107
8/23/2017 4:40,0.078
8/23/2017 4:50,0.096
8/23/2017 5:00,0.093
8/23/2017 5:10,0.074
8/23/2017 5:20,0.078
8/23/2017 5:30,0.074
8/23/2017 5:40,0.104
8/23/2017 5:50,0.093
8/23/2017 6:00,0.048
8/23/2017 6:10,0.096
8/23/2017 6:20,0.182
8/23/2017 6:30,0.911
8/23/2017 6:40,2.908
8/23/2017 6:50,7.82
8/23/2017 7:00,21.48
8/23/2017 7:10,21.45
8/23/2017 7:20,21.11
8/23/2017 7:30,23.55
8/23/2017 7:40,26.14
8/23/2017 7:50,28.7
8/23/2017 8:00,30.51
8/23/2017 8:10,32
8/23/2017 8:20,32.85
8/23/2017 8:30,33.49
8/23/2017 8:40,34.81
8/23/2017 8:50,35.83
8/23/2017 9:00,37.48
8/23/2017 9:10,38.52
8/23/2017 9:20,38.88
8/23/2017 9:30,38.85
8/23/2017 9:40,39.59
8/23/2017 9:50,40.83
8/23/2017 10:00,41.16
8/23/2017 10:10,42.45
8/23/2017 10:20,43.24
8/23/2017 10:30,44.82
8/23/2017 10:40,46.66
8/23/2017 10:50,48.07
8/23/2017 11:00,51.81
8/23/2017 11:10,55.21
8/23/2017 11:20,54.2
8/23/2017 11:30,60.22
8/23/2017 11:40,69.39
8/23/2017 11:50,70.6
8/23/2017 12:00,61.66
8/23/2017 12:10,63.35
8/23/2017 12:20,68.86
8/23/2017 12:30,96.4
8/23/2017 12:40,122.7
8/23/2017 12:50,118.6
8/23/2017 13:00,85.5
8/23/2017 13:10,59.56
8/23/2017 13:20,62.13
8/23/2017 13:30,62.86
8/23/2017 13:40,64.97
8/23/2017 13:50,66.04
8/23/2017 14:00,62.98
8/23/2017 14:10,61.53
8/23/2017 14:20,57.46
8/23/2017 14:30,56.25
8/23/2017 14:40,55.91
8/23/2017 14:50,53.87
8/23/2017 15:00,53.37
8/23/2017 15:10,54.48
8/23/2017 15:20,55
8/23/2017 15:30,57.38
8/23/2017 15:40,62.51
8/23/2017 15:50,58.61
8/23/2017 16:00,59.26
8/23/2017 16:10,58.2
8/23/2017 16:20,55.7
8/23/2017 16:30,51.97
8/23/2017 16:40,50.12
8/23/2017 16:50,48.52
8/23/2017 17:00,48.89
8/23/2017 17:10,48.16
8/23/2017 17:20,46.11
8/23/2017 17:30,57.76
8/23/2017 17:40,113.5
8/23/2017 17:50,237
8/23/2017 18:00,298.2
8/23/2017 18:10,266.5
8/23/2017 18:20,238.3
8/23/2017 18:30,207
8/23/2017 18:40,176.2
8/23/2017 18:50,145.1
8/23/2017 19:00,116
8/23/2017 19:10,88.4
8/23/2017 19:20,62.67
8/23/2017 19:30,42.21
8/23/2017 19:40,17.58
8/23/2017 19:50,5.915
8/23/2017 20:00,2.308
8/23/2017 20:10,0.615
8/23/2017 20:20,0.122
8/23/2017 20:30,0.122
8/23/2017 20:40,0.093
8/23/2017 20:50,0.096
8/23/2017 21:00,0.144
8/23/2017 21:10,0.089
8/23/2017 21:20,0.13
8/23/2017 21:30,0.067
8/23/2017 21:40,0.1
8/23/2017 21:50,0.104
8/23/2017 22:00,0.115
8/23/2017 22:10,0.133
8/23/2017 22:20,0.126
8/23/2017 22:30,0.115
8/23/2017 22:40,0.122
8/23/2017 22:50,0.093
8/23/2017 23:00,0.096
8/23/2017 23:10,0.078
8/23/2017 23:20,0.119
8/23/2017 23:30,0.137
8/23/2017 23:40,0.141
8/23/2017 23:50,0.115
8/24/2017 0:00,0.104
8/24/2017 0:10,0.115
8/24/2017 0:20,0.104
8/24/2017 0:30,0.119
8/24/2017 0:40,0.126
8/24/2017 0:50,0.107
8/24/2017 1:00,0.122
8/24/2017 1:10,0.081
8/24/2017 1:20,0.107
8/24/2017 1:30,0.148
8/24/2017 1:40,0.122
8/24/2017 1:50,0.133
8/24/2017 2:00,0.178
8/24/2017 2:10,0.126
8/24/2017 2:20,0.119
8/24/2017 2:30,0.119
8/24/2017 2:40,0.133
8/24/2017 2:50,0.122
8/24/2017 3:00,0.126
8/24/2017 3:10,0.078
8/24/2017 3:20,0.122
8/24/2017 3:30,0.119
8/24/2017 3:40,0.085
8/24/2017 3:50,0.1
8/24/2017 4:00,0.152
8/24/2017 4:10,0.1
8/24/2017 4:20,0.119
8/24/2017 4:30,0.144
8/24/2017 4:40,0.126
8/24/2017 4:50,0.137
8/24/2017 5:00,0.13
8/24/2017 5:10,0.059
8/24/2017 5:20,0.119
8/24/2017 5:30,0.137
8/24/2017 5:40,0.122
8/24/2017 5:50,0.107
8/24/2017 6:00,0.096
8/24/2017 6:10,0.137
8/24/2017 6:20,0.137
8/24/2017 6:30,0.796
8/24/2017 6:40,2.782
8/24/2017 6:50,6.846
8/24/2017 7:00,17.49
8/24/2017 7:10,17.57
8/24/2017 7:20,20.11
8/24/2017 7:30,23.19
8/24/2017 7:40,26.02
8/24/2017 7:50,28.77
8/24/2017 8:00,30.29
8/24/2017 8:10,31.63
8/24/2017 8:20,32.91
8/24/2017 8:30,33.91
8/24/2017 8:40,34.18
8/24/2017 8:50,33.91
8/24/2017 9:00,33.98
8/24/2017 9:10,34.77
8/24/2017 9:20,35.23
8/24/2017 9:30,35.65
8/24/2017 9:40,35.76
8/24/2017 9:50,36.58
8/24/2017 10:00,36.86
8/24/2017 10:10,37.54
8/24/2017 10:20,37.99
8/24/2017 10:30,38.51
8/24/2017 10:40,38.8
8/24/2017 10:50,39.36
8/24/2017 11:00,39.75
8/24/2017 11:10,39.51
8/24/2017 11:20,39.03
8/24/2017 11:30,39.56
8/24/2017 11:40,40.06
8/24/2017 11:50,40.62
8/24/2017 12:00,41.43
8/24/2017 12:10,42.55
8/24/2017 12:20,44.04
8/24/2017 12:30,45.78
8/24/2017 12:40,46.07
8/24/2017 12:50,46.46
8/24/2017 13:00,46.33
8/24/2017 13:10,45.83
8/24/2017 13:20,45.49
8/24/2017 13:30,44.87
8/24/2017 13:40,44.54
8/24/2017 13:50,44.07
8/24/2017 14:00,43.64
8/24/2017 14:10,43.6
8/24/2017 14:20,43.65
8/24/2017 14:30,43.84
8/24/2017 14:40,43.55
8/24/2017 14:50,43.5
8/24/2017 15:00,43.14
8/24/2017 15:10,42.96
8/24/2017 15:20,42.97
8/24/2017 15:30,42.89
8/24/2017 15:40,42.86
8/24/2017 15:50,42.79
8/24/2017 16:00,42.58
8/24/2017 16:10,41.81
8/24/2017 16:20,41.28
8/24/2017 16:30,40.71
8/24/2017 16:40,40.54
8/24/2017 16:50,39.96
8/24/2017 17:00,39.63
8/24/2017 17:10,39.12
8/24/2017 17:20,39.13
8/24/2017 17:30,49.38
8/24/2017 17:40,107.3
8/24/2017 17:50,215.6
8/24/2017 18:00,301.7
8/24/2017 18:10,272.7
8/24/2017 18:20,239.9
8/24/2017 18:30,207
8/24/2017 18:40,174.3
8/24/2017 18:50,142.9
8/24/2017 19:00,114.6
8/24/2017 19:10,87.4
8/24/2017 19:20,62.52
8/24/2017 19:30,40.16
8/24/2017 19:40,14.94
8/24/2017 19:50,5.763
8/24/2017 20:00,2.152
8/24/2017 20:10,0.482
8/24/2017 20:20,0.133
8/24/2017 20:30,0.133
8/24/2017 20:40,0.078
8/24/2017 20:50,0.07
8/24/2017 21:00,0.096
8/24/2017 21:10,0.111
8/24/2017 21:20,0.078
8/24/2017 21:30,0.081
8/24/2017 21:40,0.096
8/24/2017 21:50,0.093
8/24/2017 22:00,0.074
8/24/2017 22:10,0.074
8/24/2017 22:20,0.078
8/24/2017 22:30,0.1
8/24/2017 22:40,0.081
8/24/2017 22:50,0.063
8/24/2017 23:00,0.107
8/24/2017 23:10,0.107
8/24/2017 23:20,0.115
8/24/2017 23:30,0.089
8/24/2017 23:40,0.081
8/24/2017 23:50,0.081
8/25/2017 0:00,0.081
8/25/2017 0:10,0.089
8/25/2017 0:20,0.115
8/25/2017 0:30,0.119
8/25/2017 0:40,0.137
8/25/2017 0:50,0.152
8/25/2017 1:00,0.104
8/25/2017 1:10,0.115
8/25/2017 1:20,0.1
8/25/2017 1:30,0.215
8/25/2017 1:40,0.111
8/25/2017 1:50,0.115
8/25/2017 2:00,0.111
8/25/2017 2:10,0.163
8/25/2017 2:20,0.126
8/25/2017 2:30,0.119
8/25/2017 2:40,0.111
8/25/2017 2:50,0.17
8/25/2017 3:00,0.111
8/25/2017 3:10,0.104
8/25/2017 3:20,0.111
8/25/2017 3:30,0.089
8/25/2017 3:40,0.141
8/25/2017 3:50,0.104
8/25/2017 4:00,0.126
8/25/2017 4:10,0.126
8/25/2017 4:20,0.107
8/25/2017 4:30,0.115
8/25/2017 4:40,0.122
8/25/2017 4:50,0.096
8/25/2017 5:00,0.119
8/25/2017 5:10,0.17
8/25/2017 5:20,0.096
8/25/2017 5:30,0.156
8/25/2017 5:40,0.159
8/25/2017 5:50,0.111
8/25/2017 6:00,0.13
8/25/2017 6:10,0.1
8/25/2017 6:20,0.085
8/25/2017 6:30,0.548
8/25/2017 6:40,2.03
8/25/2017 6:50,5.189
8/25/2017 7:00,10.62
8/25/2017 7:10,18.51
8/25/2017 7:20,26.58
8/25/2017 7:30,32.64
8/25/2017 7:40,36.93
8/25/2017 7:50,40.61
8/25/2017 8:00,43.13
8/25/2017 8:10,45.51
8/25/2017 8:20,48.07
8/25/2017 8:30,49.25
8/25/2017 8:40,48.52
8/25/2017 8:50,48.72
8/25/2017 9:00,50.43
8/25/2017 9:10,51.99
8/25/2017 9:20,53.32
8/25/2017 9:30,54.38
8/25/2017 9:40,54.91
8/25/2017 9:50,54.91
8/25/2017 10:00,56.32
8/25/2017 10:10,57.68
8/25/2017 10:20,58.59
8/25/2017 10:30,61.13
8/25/2017 10:40,62.3
8/25/2017 10:50,65.52
8/25/2017 11:00,69.3
8/25/2017 11:10,70.7
8/25/2017 11:20,71.8
8/25/2017 11:30,69.93
8/25/2017 11:40,69.36
8/25/2017 11:50,73.3
8/25/2017 12:00,75
8/25/2017 12:10,76.7
8/25/2017 12:20,76.8
8/25/2017 12:30,76.2
8/25/2017 12:40,75.6
8/25/2017 12:50,76
8/25/2017 13:00,77.1
8/25/2017 13:10,77
8/25/2017 13:20,83.1
8/25/2017 13:30,80.9
8/25/2017 13:40,75.9
8/25/2017 13:50,74.2
8/25/2017 14:00,74
8/25/2017 14:10,73.3
8/25/2017 14:20,73.8
8/25/2017 14:30,81.5
8/25/2017 14:40,77.3
8/25/2017 14:50,77.3
8/25/2017 15:00,80
8/25/2017 15:10,80.1
8/25/2017 15:20,79.4
8/25/2017 15:30,87.1
8/25/2017 15:40,104.8
8/25/2017 15:50,99.3
8/25/2017 16:00,111.6
8/25/2017 16:10,118.2
8/25/2017 16:20,136.2
8/25/2017 16:30,128
8/25/2017 16:40,130.3
8/25/2017 16:50,165.1
8/25/2017 17:00,172.4
8/25/2017 17:10,185.4
8/25/2017 17:20,128.4
8/25/2017 17:30,120.1
8/25/2017 17:40,130.9
8/25/2017 17:50,194.4
8/25/2017 18:00,277.2
8/25/2017 18:10,186.9
8/25/2017 18:20,195.8
8/25/2017 18:30,164.6
8/25/2017 18:40,151.5
8/25/2017 18:50,111.8
8/25/2017 19:00,85.8
8/25/2017 19:10,66.19
8/25/2017 19:20,46.85
8/25/2017 19:30,25.99
8/25/2017 19:40,11
8/25/2017 19:50,3.411
8/25/2017 20:00,1.185
8/25/2017 20:10,0.252
8/25/2017 20:20,0.093
8/25/2017 20:30,0.104
8/25/2017 20:40,0.063
8/25/2017 20:50,0.115
8/25/2017 21:00,0.115
8/25/2017 21:10,0.122
8/25/2017 21:20,0.115
8/25/2017 21:30,0.111
8/25/2017 21:40,0.107
8/25/2017 21:50,0.133
8/25/2017 22:00,0.089
8/25/2017 22:10,0.122
8/25/2017 22:20,0.089
8/25/2017 22:30,0.081
8/25/2017 22:40,0.141
8/25/2017 22:50,0.085
8/25/2017 23:00,0.115
8/25/2017 23:10,0.148
8/25/2017 23:20,0.137
8/25/2017 23:30,0.096
8/25/2017 23:40,0.081
8/25/2017 23:50,0.159
8/26/2017 0:00,0.107
8/26/2017 0:10,0.1
8/26/2017 0:20,0.163
8/26/2017 0:30,0.074
8/26/2017 0:40,0.093
8/26/2017 0:50,0.104
8/26/2017 1:00,0.163
8/26/2017 1:10,0.144
8/26/2017 1:20,0.104
8/26/2017 1:30,0.081
8/26/2017 1:40,0.1
8/26/2017 1:50,0.119
8/26/2017 2:00,0.078
8/26/2017 2:10,0.104
8/26/2017 2:20,0.107
8/26/2017 2:30,0.104
8/26/2017 2:40,0.096
8/26/2017 2:50,0.119
8/26/2017 3:00,0.107
8/26/2017 3:10,0.133
8/26/2017 3:20,0.085
8/26/2017 3:30,0.137
8/26/2017 3:40,0.137
8/26/2017 3:50,0.1
8/26/2017 4:00,0.148
8/26/2017 4:10,0.133
8/26/2017 4:20,0.13
8/26/2017 4:30,0.159
8/26/2017 4:40,0.085
8/26/2017 4:50,0.144
8/26/2017 5:00,0.104
8/26/2017 5:10,0.1
8/26/2017 5:20,0.119
8/26/2017 5:30,0.119
8/26/2017 5:40,0.133
8/26/2017 5:50,0.122
8/26/2017 6:00,0.081
8/26/2017 6:10,0.126
8/26/2017 6:20,0.152
8/26/2017 6:30,0.437
8/26/2017 6:40,1.689
8/26/2017 6:50,4.859
8/26/2017 7:00,12.15
8/26/2017 7:10,24.18
8/26/2017 7:20,31.88
8/26/2017 7:30,35.36
8/26/2017 7:40,40
8/26/2017 7:50,43.82
8/26/2017 8:00,52.18
8/26/2017 8:10,66.86
8/26/2017 8:20,72.9
8/26/2017 8:30,96.6
8/26/2017 8:40,104.3
8/26/2017 8:50,81.9
8/26/2017 9:00,88.8
8/26/2017 9:10,101.4
8/26/2017 9:20,82.5
8/26/2017 9:30,76.1
8/26/2017 9:40,74.2
8/26/2017 9:50,72.7
8/26/2017 10:00,70.8
8/26/2017 10:10,69.65
8/26/2017 10:20,67.97
8/26/2017 10:30,66.93
8/26/2017 10:40,66.28
8/26/2017 10:50,65.91
8/26/2017 11:00,66.18
8/26/2017 11:10,66.31
8/26/2017 11:20,65.39
8/26/2017 11:30,64.96
8/26/2017 11:40,63.54
8/26/2017 11:50,63.99
8/26/2017 12:00,64.48
8/26/2017 12:10,64.8
8/26/2017 12:20,65.36
8/26/2017 12:30,65.39
8/26/2017 12:40,64.33
8/26/2017 12:50,63.64
8/26/2017 13:00,63.92
8/26/2017 13:10,64.64
8/26/2017 13:20,65.67
8/26/2017 13:30,68.76
8/26/2017 13:40,69.67
8/26/2017 13:50,69.81
8/26/2017 14:00,71.5
8/26/2017 14:10,72.3
8/26/2017 14:20,74
8/26/2017 14:30,78
8/26/2017 14:40,73.2
8/26/2017 14:50,69.16
8/26/2017 15:00,66.67
8/26/2017 15:10,65.24
8/26/2017 15:20,64.22
8/26/2017 15:30,65.39
8/26/2017 15:40,65.8
8/26/2017 15:50,68.56
8/26/2017 16:00,72.9
8/26/2017 16:10,72.2
8/26/2017 16:20,74.4
8/26/2017 16:30,70.9
8/26/2017 16:40,68.07
8/26/2017 16:50,65.48
8/26/2017 17:00,63.76
8/26/2017 17:10,64.43
