Datetime,GeneralDiffuseFlows
6/4/2017 11:50,608.1
6/4/2017 12:00,575.3
6/4/2017 12:10,591.5
6/4/2017 12:20,459.8
6/4/2017 12:30,387.1
6/4/2017 12:40,429.9
6/4/2017 12:50,362.4
6/4/2017 13:00,528
6/4/2017 13:10,630.3
6/4/2017 13:20,413.1
6/4/2017 13:30,640.8
6/4/2017 13:40,404.4
6/4/2017 13:50,380.4
6/4/2017 14:00,513.7
6/4/2017 14:10,285.2
6/4/2017 14:20,278.9
6/4/2017 14:30,246.7
6/4/2017 14:40,366.1
6/4/2017 14:50,219.3
6/4/2017 15:00,201.3
6/4/2017 15:10,224.2
6/4/2017 15:20,231.4
6/4/2017 15:30,187.7
6/4/2017 15:40,186.3
6/4/2017 15:50,142.6
6/4/2017 16:00,246.6
6/4/2017 16:10,214.3
6/4/2017 16:20,176.9
6/4/2017 16:30,119.5
6/4/2017 16:40,117
6/4/2017 16:50,137.8
6/4/2017 17:00,148.2
6/4/2017 17:10,150.2
6/4/2017 17:20,95.7
6/4/2017 17:30,147
6/4/2017 17:40,124.8
6/4/2017 17:50,180.1
6/4/2017 18:00,164.5
6/4/2017 18:10,192.3
6/4/2017 18:20,204.3
6/4/2017 18:30,177.6
6/4/2017 18:40,150.2
6/4/2017 18:50,132.9
6/4/2017 19:00,106.3
6/4/2017 19:10,78.9
6/4/2017 19:20,57.94
6/4/2017 19:30,40.01
6/4/2017 19:40,33.14
6/4/2017 19:50,30.32
6/4/2017 20:00,26.35
6/4/2017 20:10,18.07
6/4/2017 20:20,9.57
6/4/2017 20:30,5.355
6/4/2017 20:40,1.463
6/4/2017 20:50,0.205
6/4/2017 21:00,0.084
6/4/2017 21:10,0.044
6/4/2017 21:20,0.059
6/4/2017 21:30,0.051
6/4/2017 21:40,0.048
6/4/2017 21:50,0.059
6/4/2017 22:00,0.066
6/4/2017 22:10,0.095
6/4/2017 22:20,0.059
6/4/2017 22:30,0.048
6/4/2017 22:40,0.029
6/4/2017 22:50,0.059
6/4/2017 23:00,0.066
6/4/2017 23:10,0.069
6/4/2017 23:20,0.033
6/4/2017 23:30,0.055
6/4/2017 23:40,0.051
6/4/2017 23:50,0.051
6/5/2017 0:00,0.026
6/5/2017 0:10,0.051
6/5/2017 0:20,0.059
6/5/2017 0:30,0.069
6/5/2017 0:40,0.059
6/5/2017 0:50,0.04
6/5/2017 1:00,0.037
6/5/2017 1:10,0.062
6/5/2017 1:20,0.044
6/5/2017 1:30,0.048
6/5/2017 1:40,0.062
6/5/2017 1:50,0.055
6/5/2017 2:00,0.029
6/5/2017 2:10,0.073
6/5/2017 2:20,0.037
6/5/2017 2:30,0.062
6/5/2017 2:40,0.062
6/5/2017 2:50,0.048
6/5/2017 3:00,0.048
6/5/2017 3:10,0.059
6/5/2017 3:20,0.055
6/5/2017 3:30,0.037
6/5/2017 3:40,0.033
6/5/2017 3:50,0.055
6/5/2017 4:00,0.055
6/5/2017 4:10,0.04
6/5/2017 4:20,0.059
6/5/2017 4:30,0.04
6/5/2017 4:40,0.062
6/5/2017 4:50,0.059
6/5/2017 5:00,0.037
6/5/2017 5:10,0.073
6/5/2017 5:20,0.073
6/5/2017 5:30,0.062
6/5/2017 5:40,0.143
6/5/2017 5:50,0.384
6/5/2017 6:00,1.068
6/5/2017 6:10,3.08
6/5/2017 6:20,6.96
6/5/2017 6:30,10.93
6/5/2017 6:40,13.73
6/5/2017 6:50,20.24
6/5/2017 7:00,29.32
6/5/2017 7:10,44.25
6/5/2017 7:20,52.29
6/5/2017 7:30,83.2
6/5/2017 7:40,106.8
6/5/2017 7:50,167.6
6/5/2017 8:00,226.7
6/5/2017 8:10,270.8
6/5/2017 8:20,294.1
6/5/2017 8:30,327.2
6/5/2017 8:40,366
6/5/2017 8:50,408.4
6/5/2017 9:00,382.1
6/5/2017 9:10,299.3
6/5/2017 9:20,372.7
6/5/2017 9:30,451.2
6/5/2017 9:40,417.5
6/5/2017 9:50,346.2
6/5/2017 10:00,262.2
6/5/2017 10:10,441.9
6/5/2017 10:20,551.3
6/5/2017 10:30,551
6/5/2017 10:40,586.1
6/5/2017 10:50,611.9
6/5/2017 11:00,729
6/5/2017 11:10,784
6/5/2017 11:20,613.9
6/5/2017 11:30,731
6/5/2017 11:40,574.1
6/5/2017 11:50,772
6/5/2017 12:00,839
6/5/2017 12:10,815
6/5/2017 12:20,864
6/5/2017 12:30,849
6/5/2017 12:40,825
6/5/2017 12:50,794
6/5/2017 13:00,670.7
6/5/2017 13:10,709
6/5/2017 13:20,388
6/5/2017 13:30,321.7
6/5/2017 13:40,382.2
6/5/2017 13:50,337.4
6/5/2017 14:00,358.5
6/5/2017 14:10,421.8
6/5/2017 14:20,639.9
6/5/2017 14:30,590.5
6/5/2017 14:40,455.5
6/5/2017 14:50,281.5
6/5/2017 15:00,198
6/5/2017 15:10,256.2
6/5/2017 15:20,273
6/5/2017 15:30,228.2
6/5/2017 15:40,159.5
6/5/2017 15:50,156.6
6/5/2017 16:00,272.5
6/5/2017 16:10,352.9
6/5/2017 16:20,267.7
6/5/2017 16:30,208.3
6/5/2017 16:40,296.1
6/5/2017 16:50,252.9
6/5/2017 17:00,268.4
6/5/2017 17:10,271
6/5/2017 17:20,164.4
6/5/2017 17:30,92.3
6/5/2017 17:40,91.8
6/5/2017 17:50,134.1
6/5/2017 18:00,205.7
6/5/2017 18:10,221.1
6/5/2017 18:20,158.6
6/5/2017 18:30,159.2
6/5/2017 18:40,183.3
6/5/2017 18:50,174.1
6/5/2017 19:00,120.6
6/5/2017 19:10,56.03
6/5/2017 19:20,34.58
6/5/2017 19:30,40.54
6/5/2017 19:40,40.99
6/5/2017 19:50,27.25
6/5/2017 20:00,15.33
6/5/2017 20:10,10.9
6/5/2017 20:20,2.626
6/5/2017 20:30,1.046
6/5/2017 20:40,0.219
6/5/2017 20:50,0.066
6/5/2017 21:00,0.066
6/5/2017 21:10,0.051
6/5/2017 21:20,0.059
6/5/2017 21:30,0.066
6/5/2017 21:40,0.062
6/5/2017 21:50,0.051
6/5/2017 22:00,0.062
6/5/2017 22:10,0.048
6/5/2017 22:20,0.055
6/5/2017 22:30,0.066
6/5/2017 22:40,0.051
6/5/2017 22:50,0.059
6/5/2017 23:00,0.051
6/5/2017 23:10,0.062
6/5/2017 23:20,0.066
6/5/2017 23:30,0.055
6/5/2017 23:40,0.044
6/5/2017 23:50,0.066
6/6/2017 0:00,0.029
6/6/2017 0:10,0.048
6/6/2017 0:20,0.048
6/6/2017 0:30,0.059
6/6/2017 0:40,0.066
6/6/2017 0:50,0.066
6/6/2017 1:00,0.04
6/6/2017 1:10,0.051
6/6/2017 1:20,0.059
6/6/2017 1:30,0.04
6/6/2017 1:40,0.062
6/6/2017 1:50,0.037
6/6/2017 2:00,0.04
6/6/2017 2:10,0.037
6/6/2017 2:20,0.037
6/6/2017 2:30,0.048
6/6/2017 2:40,0.051
6/6/2017 2:50,0.029
6/6/2017 3:00,0.066
6/6/2017 3:10,0.04
6/6/2017 3:20,0.048
6/6/2017 3:30,0.04
6/6/2017 3:40,0.051
6/6/2017 3:50,0.04
6/6/2017 4:00,0.033
6/6/2017 4:10,0.051
6/6/2017 4:20,0.062
6/6/2017 4:30,0.048
6/6/2017 4:40,0.018
6/6/2017 4:50,0.059
6/6/2017 5:00,0.048
6/6/2017 5:10,0.059
6/6/2017 5:20,0.069
6/6/2017 5:30,0.059
6/6/2017 5:40,0.059
6/6/2017 5:50,0.333
6/6/2017 6:00,0.486
6/6/2017 6:10,0.556
6/6/2017 6:20,0.764
6/6/2017 6:30,1.404
6/6/2017 6:40,2.849
6/6/2017 6:50,5.87
6/6/2017 7:00,12.81
6/6/2017 7:10,14
6/6/2017 7:20,25.35
6/6/2017 7:30,22.66
6/6/2017 7:40,26.55
6/6/2017 7:50,31.44
6/6/2017 8:00,42.29
6/6/2017 8:10,44.22
6/6/2017 8:20,47.8
6/6/2017 8:30,70.7
6/6/2017 8:40,105.3
6/6/2017 8:50,131.3
6/6/2017 9:00,136.2
6/6/2017 9:10,234.5
6/6/2017 9:20,333
6/6/2017 9:30,528.4
6/6/2017 9:40,575.6
6/6/2017 9:50,624.4
6/6/2017 10:00,535.4
6/6/2017 10:10,550.3
6/6/2017 10:20,694.8
6/6/2017 10:30,730
6/6/2017 10:40,717
6/6/2017 10:50,865
6/6/2017 11:00,595.8
6/6/2017 11:10,470
6/6/2017 11:20,789
6/6/2017 11:30,479.8
6/6/2017 11:40,377.5
6/6/2017 11:50,359.3
6/6/2017 12:00,339
6/6/2017 12:10,310
6/6/2017 12:20,283.7
6/6/2017 12:30,299
6/6/2017 12:40,394.6
6/6/2017 12:50,451.2
6/6/2017 13:00,706
6/6/2017 13:10,533
6/6/2017 13:20,423.9
6/6/2017 13:30,477.2
6/6/2017 13:40,477.8
6/6/2017 13:50,379.4
6/6/2017 14:00,305.4
6/6/2017 14:10,200.6
6/6/2017 14:20,197.3
6/6/2017 14:30,170.9
6/6/2017 14:40,194.4
6/6/2017 14:50,201
6/6/2017 15:00,265.6
6/6/2017 15:10,303.9
6/6/2017 15:20,527
6/6/2017 15:30,532.4
6/6/2017 15:40,491.9
6/6/2017 15:50,346.4
6/6/2017 16:00,342.2
6/6/2017 16:10,251
6/6/2017 16:20,196.6
6/6/2017 16:30,148.8
6/6/2017 16:40,169.6
6/6/2017 16:50,174.1
6/6/2017 17:00,193.4
6/6/2017 17:10,255.2
6/6/2017 17:20,183.3
6/6/2017 17:30,142.5
6/6/2017 17:40,177.6
6/6/2017 17:50,191.3
6/6/2017 18:00,125.7
6/6/2017 18:10,63.87
6/6/2017 18:20,51.48
6/6/2017 18:30,73
6/6/2017 18:40,109.4
6/6/2017 18:50,128
6/6/2017 19:00,152.5
6/6/2017 19:10,137.2
6/6/2017 19:20,102.3
6/6/2017 19:30,74.7
6/6/2017 19:40,55.7
6/6/2017 19:50,41.19
6/6/2017 20:00,25.95
6/6/2017 20:10,16.17
6/6/2017 20:20,8.94
6/6/2017 20:30,4.495
6/6/2017 20:40,0.629
6/6/2017 20:50,0.124
6/6/2017 21:00,0.055
6/6/2017 21:10,0.08
6/6/2017 21:20,0.066
6/6/2017 21:30,0.055
6/6/2017 21:40,0.069
6/6/2017 21:50,0.044
6/6/2017 22:00,0.04
6/6/2017 22:10,0.051
6/6/2017 22:20,0.033
6/6/2017 22:30,0.059
6/6/2017 22:40,0.029
6/6/2017 22:50,0.062
6/6/2017 23:00,0.04
6/6/2017 23:10,0.051
6/6/2017 23:20,0.029
6/6/2017 23:30,0.051
6/6/2017 23:40,0.055
6/6/2017 23:50,0.033
6/7/2017 0:00,0.048
6/7/2017 0:10,0.051
6/7/2017 0:20,0.044
6/7/2017 0:30,0.059
6/7/2017 0:40,0.037
6/7/2017 0:50,0.048
6/7/2017 1:00,0.059
6/7/2017 1:10,0.033
6/7/2017 1:20,0.011
6/7/2017 1:30,0.022
6/7/2017 1:40,0.048
6/7/2017 1:50,0.055
6/7/2017 2:00,0.029
6/7/2017 2:10,0.022
6/7/2017 2:20,0.033
6/7/2017 2:30,0.04
6/7/2017 2:40,0.037
6/7/2017 2:50,0.037
6/7/2017 3:00,0.044
6/7/2017 3:10,0.051
6/7/2017 3:20,0.026
6/7/2017 3:30,0.04
6/7/2017 3:40,0.037
6/7/2017 3:50,0.033
6/7/2017 4:00,0.055
6/7/2017 4:10,0.044
6/7/2017 4:20,0.037
6/7/2017 4:30,0.044
6/7/2017 4:40,0.048
6/7/2017 4:50,0.048
6/7/2017 5:00,0.055
6/7/2017 5:10,0.04
6/7/2017 5:20,0.051
6/7/2017 5:30,0.055
6/7/2017 5:40,0.066
6/7/2017 5:50,0.486
6/7/2017 6:00,1.467
6/7/2017 6:10,5.278
6/7/2017 6:20,8.09
6/7/2017 6:30,8.19
6/7/2017 6:40,8.78
6/7/2017 6:50,9.05
6/7/2017 7:00,17.78
6/7/2017 7:10,34.44
6/7/2017 7:20,40.21
6/7/2017 7:30,48.14
6/7/2017 7:40,98.5
6/7/2017 7:50,112.4
6/7/2017 8:00,137.7
6/7/2017 8:10,140.3
6/7/2017 8:20,130.6
6/7/2017 8:30,153
6/7/2017 8:40,167.7
6/7/2017 8:50,184.9
6/7/2017 9:00,199.9
6/7/2017 9:10,257.2
6/7/2017 9:20,225.9
6/7/2017 9:30,370
6/7/2017 9:40,563.7
6/7/2017 9:50,621.1
6/7/2017 10:00,666.3
6/7/2017 10:10,651.3
6/7/2017 10:20,702
6/7/2017 10:30,714
6/7/2017 10:40,734
6/7/2017 10:50,732
6/7/2017 11:00,577.2
6/7/2017 11:10,793
6/7/2017 11:20,841
6/7/2017 11:30,753
6/7/2017 11:40,882
6/7/2017 11:50,666.6
6/7/2017 12:00,791
6/7/2017 12:10,937
6/7/2017 12:20,931
6/7/2017 12:30,897
6/7/2017 12:40,881
6/7/2017 12:50,938
6/7/2017 13:00,837
6/7/2017 13:10,814
6/7/2017 13:20,620.8
6/7/2017 13:30,832
6/7/2017 13:40,920
6/7/2017 13:50,929
6/7/2017 14:00,409.6
6/7/2017 14:10,574
6/7/2017 14:20,974
6/7/2017 14:30,892
6/7/2017 14:40,850
6/7/2017 14:50,871
6/7/2017 15:00,708
6/7/2017 15:10,817
6/7/2017 15:20,780
6/7/2017 15:30,712
6/7/2017 15:40,571
6/7/2017 15:50,765
6/7/2017 16:00,708
6/7/2017 16:10,685.4
6/7/2017 16:20,664.5
6/7/2017 16:30,633.4
6/7/2017 16:40,571.3
6/7/2017 16:50,435.6
6/7/2017 17:00,340.3
6/7/2017 17:10,372.4
6/7/2017 17:20,309.4
6/7/2017 17:30,232.2
6/7/2017 17:40,280.2
6/7/2017 17:50,314.1
6/7/2017 18:00,337.9
6/7/2017 18:10,309.6
6/7/2017 18:20,279.8
6/7/2017 18:30,247.7
6/7/2017 18:40,219.2
6/7/2017 18:50,192.7
6/7/2017 19:00,165.8
6/7/2017 19:10,139.2
6/7/2017 19:20,115.3
6/7/2017 19:30,93.8
6/7/2017 19:40,73.1
6/7/2017 19:50,50.95
6/7/2017 20:00,34.24
6/7/2017 20:10,19.79
6/7/2017 20:20,8.99
6/7/2017 20:30,3.146
6/7/2017 20:40,0.889
6/7/2017 20:50,0.238
6/7/2017 21:00,0.055
6/7/2017 21:10,0.04
6/7/2017 21:20,0.051
6/7/2017 21:30,0.069
6/7/2017 21:40,0.099
6/7/2017 21:50,0.04
6/7/2017 22:00,0.055
6/7/2017 22:10,0.037
6/7/2017 22:20,0.062
6/7/2017 22:30,0.059
6/7/2017 22:40,0.048
6/7/2017 22:50,0.059
6/7/2017 23:00,0.037
6/7/2017 23:10,0.055
6/7/2017 23:20,0.069
6/7/2017 23:30,0.051
6/7/2017 23:40,0.04
6/7/2017 23:50,0.055
6/8/2017 0:00,0.055
6/8/2017 0:10,0.048
6/8/2017 0:20,0.069
6/8/2017 0:30,0.04
6/8/2017 0:40,0.033
6/8/2017 0:50,0.033
6/8/2017 1:00,0.029
6/8/2017 1:10,0.059
6/8/2017 1:20,0.029
6/8/2017 1:30,0.044
6/8/2017 1:40,0.04
6/8/2017 1:50,0.033
6/8/2017 2:00,0.044
6/8/2017 2:10,0.048
6/8/2017 2:20,0.069
6/8/2017 2:30,0.048
6/8/2017 2:40,0.055
6/8/2017 2:50,0.044
6/8/2017 3:00,0.051
6/8/2017 3:10,0.04
6/8/2017 3:20,0.029
6/8/2017 3:30,0.059
6/8/2017 3:40,0.055
6/8/2017 3:50,0.073
6/8/2017 4:00,0.048
6/8/2017 4:10,0.037
6/8/2017 4:20,0.077
6/8/2017 4:30,0.051
6/8/2017 4:40,0.051
6/8/2017 4:50,0.037
6/8/2017 5:00,0.044
6/8/2017 5:10,0.04
6/8/2017 5:20,0.051
6/8/2017 5:30,0.033
6/8/2017 5:40,0.062
6/8/2017 5:50,0.227
6/8/2017 6:00,0.593
6/8/2017 6:10,0.936
6/8/2017 6:20,1.335
6/8/2017 6:30,2.29
6/8/2017 6:40,2.996
6/8/2017 6:50,2.897
6/8/2017 7:00,4.056
6/8/2017 7:10,5.201
6/8/2017 7:20,5.439
6/8/2017 7:30,8.56
6/8/2017 7:40,9.71
6/8/2017 7:50,17.1
6/8/2017 8:00,52.9
6/8/2017 8:10,74.7
6/8/2017 8:20,104.2
6/8/2017 8:30,147.3
6/8/2017 8:40,161.7
6/8/2017 8:50,196.4
6/8/2017 9:00,210.7
6/8/2017 9:10,289.5
6/8/2017 9:20,286.2
6/8/2017 9:30,113.9
6/8/2017 9:40,232.6
6/8/2017 9:50,561
6/8/2017 10:00,261.4
6/8/2017 10:10,430.3
6/8/2017 10:20,432.1
6/8/2017 10:30,587.6
6/8/2017 10:40,776
6/8/2017 10:50,781
6/8/2017 11:00,802
6/8/2017 11:10,816
6/8/2017 11:20,702
6/8/2017 11:30,804
6/8/2017 11:40,854
6/8/2017 11:50,869
6/8/2017 12:00,891
6/8/2017 12:10,869
6/8/2017 12:20,864
6/8/2017 12:30,873
6/8/2017 12:40,879
6/8/2017 12:50,884
6/8/2017 13:00,886
6/8/2017 13:10,889
6/8/2017 13:20,897
6/8/2017 13:30,892
6/8/2017 13:40,874
6/8/2017 13:50,869
6/8/2017 14:00,868
6/8/2017 14:10,859
6/8/2017 14:20,842
6/8/2017 14:30,830
6/8/2017 14:40,826
6/8/2017 14:50,809
6/8/2017 15:00,796
6/8/2017 15:10,781
6/8/2017 15:20,766
6/8/2017 15:30,748
6/8/2017 15:40,726
6/8/2017 15:50,714
6/8/2017 16:00,712
6/8/2017 16:10,385.5
6/8/2017 16:20,453.2
6/8/2017 16:30,558.7
6/8/2017 16:40,560.2
6/8/2017 16:50,566.9
6/8/2017 17:00,536.2
6/8/2017 17:10,508.3
6/8/2017 17:20,474.6
6/8/2017 17:30,446.1
6/8/2017 17:40,413.4
6/8/2017 17:50,387
6/8/2017 18:00,353.1
6/8/2017 18:10,325.4
6/8/2017 18:20,294.2
6/8/2017 18:30,264.3
6/8/2017 18:40,234.3
6/8/2017 18:50,203.4
6/8/2017 19:00,169.6
6/8/2017 19:10,138
6/8/2017 19:20,107.9
6/8/2017 19:30,78.4
6/8/2017 19:40,58.89
6/8/2017 19:50,38.97
6/8/2017 20:00,25.86
6/8/2017 20:10,15.86
6/8/2017 20:20,8.11
6/8/2017 20:30,3.558
6/8/2017 20:40,1.298
6/8/2017 20:50,0.318
6/8/2017 21:00,0.088
6/8/2017 21:10,0.066
6/8/2017 21:20,0.066
6/8/2017 21:30,0.066
6/8/2017 21:40,0.077
6/8/2017 21:50,0.04
6/8/2017 22:00,0.066
6/8/2017 22:10,0.055
6/8/2017 22:20,0.062
6/8/2017 22:30,0.062
6/8/2017 22:40,0.04
6/8/2017 22:50,0.051
6/8/2017 23:00,0.073
6/8/2017 23:10,0.091
6/8/2017 23:20,0.062
6/8/2017 23:30,0.077
6/8/2017 23:40,0.059
6/8/2017 23:50,0.059
6/9/2017 0:00,0.095
6/9/2017 0:10,0.069
6/9/2017 0:20,0.084
6/9/2017 0:30,0.048
6/9/2017 0:40,0.069
6/9/2017 0:50,0.066
6/9/2017 1:00,0.062
6/9/2017 1:10,0.033
6/9/2017 1:20,0.059
6/9/2017 1:30,0.073
6/9/2017 1:40,0.069
6/9/2017 1:50,0.037
6/9/2017 2:00,0.04
6/9/2017 2:10,0.059
6/9/2017 2:20,0.062
6/9/2017 2:30,0.073
6/9/2017 2:40,0.051
6/9/2017 2:50,0.04
6/9/2017 3:00,0.069
6/9/2017 3:10,0.069
6/9/2017 3:20,0.044
6/9/2017 3:30,0.073
6/9/2017 3:40,0.066
6/9/2017 3:50,0.055
6/9/2017 4:00,0.044
6/9/2017 4:10,0.08
6/9/2017 4:20,0.055
6/9/2017 4:30,0.062
6/9/2017 4:40,0.04
6/9/2017 4:50,0.051
6/9/2017 5:00,0.044
6/9/2017 5:10,0.051
6/9/2017 5:20,0.051
6/9/2017 5:30,0.073
6/9/2017 5:40,0.263
6/9/2017 5:50,1.225
6/9/2017 6:00,3.588
6/9/2017 6:10,9.4
6/9/2017 6:20,19.24
6/9/2017 6:30,32.24
6/9/2017 6:40,49.04
6/9/2017 6:50,71.6
6/9/2017 7:00,94.2
6/9/2017 7:10,117.8
6/9/2017 7:20,148.1
6/9/2017 7:30,178.9
6/9/2017 7:40,211.1
6/9/2017 7:50,243.7
6/9/2017 8:00,280.5
6/9/2017 8:10,325.5
6/9/2017 8:20,385.9
6/9/2017 8:30,377.7
6/9/2017 8:40,362.2
6/9/2017 8:50,445.7
6/9/2017 9:00,483.9
6/9/2017 9:10,569.5
6/9/2017 9:20,506.9
6/9/2017 9:30,541.8
6/9/2017 9:40,604.3
6/9/2017 9:50,395.7
6/9/2017 10:00,423.2
6/9/2017 10:10,675.1
6/9/2017 10:20,702
6/9/2017 10:30,706
6/9/2017 10:40,718
6/9/2017 10:50,554.2
6/9/2017 11:00,597.2
6/9/2017 11:10,804
6/9/2017 11:20,768
6/9/2017 11:30,682.8
6/9/2017 11:40,603.4
6/9/2017 11:50,658.2
6/9/2017 12:00,825
6/9/2017 12:10,894
6/9/2017 12:20,892
6/9/2017 12:30,871
6/9/2017 12:40,862
6/9/2017 12:50,850
6/9/2017 13:00,894
6/9/2017 13:10,865
6/9/2017 13:20,877
6/9/2017 13:30,857
6/9/2017 13:40,853
6/9/2017 13:50,881
6/9/2017 14:00,829
6/9/2017 14:10,833
6/9/2017 14:20,791
6/9/2017 14:30,803
6/9/2017 14:40,782
6/9/2017 14:50,808
6/9/2017 15:00,785
6/9/2017 15:10,761
6/9/2017 15:20,715
6/9/2017 15:30,735
6/9/2017 15:40,713
6/9/2017 15:50,703
6/9/2017 16:00,667.6
6/9/2017 16:10,497.5
6/9/2017 16:20,356.9
6/9/2017 16:30,247.6
6/9/2017 16:40,298.8
6/9/2017 16:50,479.8
6/9/2017 17:00,442.3
6/9/2017 17:10,299.4
6/9/2017 17:20,378.4
6/9/2017 17:30,343
6/9/2017 17:40,148
6/9/2017 17:50,227.6
6/9/2017 18:00,310.1
6/9/2017 18:10,319.6
6/9/2017 18:20,275.7
6/9/2017 18:30,227.6
6/9/2017 18:40,148.2
6/9/2017 18:50,138.2
6/9/2017 19:00,130.6
6/9/2017 19:10,74.1
6/9/2017 19:20,90.5
6/9/2017 19:30,92.8
6/9/2017 19:40,61.85
6/9/2017 19:50,42.75
6/9/2017 20:00,23.31
6/9/2017 20:10,13
6/9/2017 20:20,5.229
6/9/2017 20:30,3.569
6/9/2017 20:40,1.134
6/9/2017 20:50,0.249
6/9/2017 21:00,0.106
6/9/2017 21:10,0.102
6/9/2017 21:20,0.088
6/9/2017 21:30,0.08
6/9/2017 21:40,0.088
6/9/2017 21:50,0.099
6/9/2017 22:00,0.077
6/9/2017 22:10,0.091
6/9/2017 22:20,0.099
6/9/2017 22:30,0.091
6/9/2017 22:40,0.106
6/9/2017 22:50,0.091
6/9/2017 23:00,0.084
6/9/2017 23:10,0.099
6/9/2017 23:20,0.066
6/9/2017 23:30,0.062
6/9/2017 23:40,0.069
6/9/2017 23:50,0.088
6/10/2017 0:00,0.08
6/10/2017 0:10,0.069
6/10/2017 0:20,0.08
6/10/2017 0:30,0.091
6/10/2017 0:40,0.051
6/10/2017 0:50,0.073
6/10/2017 1:00,0.077
6/10/2017 1:10,0.077
6/10/2017 1:20,0.055
6/10/2017 1:30,0.066
6/10/2017 1:40,0.066
6/10/2017 1:50,0.066
6/10/2017 2:00,0.073
6/10/2017 2:10,0.066
6/10/2017 2:20,0.095
6/10/2017 2:30,0.088
6/10/2017 2:40,0.077
6/10/2017 2:50,0.084
6/10/2017 3:00,0.077
6/10/2017 3:10,0.106
6/10/2017 3:20,0.059
6/10/2017 3:30,0.091
6/10/2017 3:40,0.077
6/10/2017 3:50,0.069
6/10/2017 4:00,0.069
6/10/2017 4:10,0.095
6/10/2017 4:20,0.11
6/10/2017 4:30,0.091
6/10/2017 4:40,0.059
6/10/2017 4:50,0.091
6/10/2017 5:00,0.073
6/10/2017 5:10,0.088
6/10/2017 5:20,0.11
6/10/2017 5:30,0.077
6/10/2017 5:40,0.095
6/10/2017 5:50,0.567
6/10/2017 6:00,1.7
6/10/2017 6:10,4.396
6/10/2017 6:20,9.22
6/10/2017 6:30,19.26
6/10/2017 6:40,37.5
6/10/2017 6:50,58.61
6/10/2017 7:00,79.8
6/10/2017 7:10,84
6/10/2017 7:20,104.4
6/10/2017 7:30,117.8
6/10/2017 7:40,117.7
6/10/2017 7:50,121.6
6/10/2017 8:00,219.9
6/10/2017 8:10,347.2
6/10/2017 8:20,403.3
6/10/2017 8:30,286.7
6/10/2017 8:40,344.2
6/10/2017 8:50,521.5
6/10/2017 9:00,536
6/10/2017 9:10,585.4
6/10/2017 9:20,568.3
6/10/2017 9:30,547.6
6/10/2017 9:40,643.7
6/10/2017 9:50,732
6/10/2017 10:00,751
6/10/2017 10:10,697.7
6/10/2017 10:20,850
6/10/2017 10:30,825
6/10/2017 10:40,796
6/10/2017 10:50,625
6/10/2017 11:00,833
6/10/2017 11:10,484.3
6/10/2017 11:20,449.3
6/10/2017 11:30,481
6/10/2017 11:40,474.8
6/10/2017 11:50,317.6
6/10/2017 12:00,254.2
6/10/2017 12:10,306.1
6/10/2017 12:20,249.1
6/10/2017 12:30,335
6/10/2017 12:40,326.2
6/10/2017 12:50,369.4
6/10/2017 13:00,421.1
6/10/2017 13:10,334.3
6/10/2017 13:20,413.6
6/10/2017 13:30,482
6/10/2017 13:40,821
6/10/2017 13:50,960
6/10/2017 14:00,443.3
6/10/2017 14:10,453.4
6/10/2017 14:20,561.5
6/10/2017 14:30,835
6/10/2017 14:40,372.6
6/10/2017 14:50,583.8
6/10/2017 15:00,421.9
6/10/2017 15:10,245
6/10/2017 15:20,242.7
6/10/2017 15:30,223.2
6/10/2017 15:40,214.5
6/10/2017 15:50,207.1
6/10/2017 16:00,233.3
6/10/2017 16:10,307
6/10/2017 16:20,212
6/10/2017 16:30,158.7
6/10/2017 16:40,238.6
6/10/2017 16:50,542.2
6/10/2017 17:00,573.1
6/10/2017 17:10,459.9
6/10/2017 17:20,489.5
6/10/2017 17:30,343.3
6/10/2017 17:40,195.8
6/10/2017 17:50,365.8
6/10/2017 18:00,269.1
6/10/2017 18:10,231.4
6/10/2017 18:20,75.6
6/10/2017 18:30,72.7
6/10/2017 18:40,78
6/10/2017 18:50,76.2
6/10/2017 19:00,117
6/10/2017 19:10,70.5
6/10/2017 19:20,42.58
6/10/2017 19:30,31.69
6/10/2017 19:40,23.17
6/10/2017 19:50,19.94
6/10/2017 20:00,21.16
6/10/2017 20:10,16.41
6/10/2017 20:20,8.48
6/10/2017 20:30,4.188
6/10/2017 20:40,1.383
6/10/2017 20:50,0.326
6/10/2017 21:00,0.102
6/10/2017 21:10,0.084
6/10/2017 21:20,0.077
6/10/2017 21:30,0.073
6/10/2017 21:40,0.051
6/10/2017 21:50,0.062
6/10/2017 22:00,0.073
6/10/2017 22:10,0.077
6/10/2017 22:20,0.059
6/10/2017 22:30,0.051
6/10/2017 22:40,0.059
6/10/2017 22:50,0.073
6/10/2017 23:00,0.062
6/10/2017 23:10,0.04
6/10/2017 23:20,0.062
6/10/2017 23:30,0.044
6/10/2017 23:40,0.044
6/10/2017 23:50,0.037
6/11/2017 0:00,0.051
6/11/2017 0:10,0.04
6/11/2017 0:20,0.059
6/11/2017 0:30,0.051
6/11/2017 0:40,0.077
6/11/2017 0:50,0.044
6/11/2017 1:00,0.037
6/11/2017 1:10,0.066
6/11/2017 1:20,0.055
6/11/2017 1:30,0.08
6/11/2017 1:40,0.044
6/11/2017 1:50,0.048
6/11/2017 2:00,0.051
6/11/2017 2:10,0.044
6/11/2017 2:20,0.062
6/11/2017 2:30,0.073
